YEAR,TITLE,Authors,Paper Link,ABSTRACT
2017,Scalable Model Selection for Belief Networks,Zhao Song · Yusuke Muraoka · Ryohei Fujimaki · Lawrence Carin,http://papers.nips.cc/paper/by-source-2017-2410
2017,"Time-dependent spatially varying graphical models, with application to brain fMRI data analysis",Kristjan Greenewald · Seyoung Park · Shuheng Zhou · Alexander Giessing,http://papers.nips.cc/paper/by-source-2017-2986
2017,A Bayesian Data Augmentation Approach for Learning Deep Models,Toan Tran · Trung Pham · Gustavo Carneiro · Lyle Palmer · Ian Reid,http://papers.nips.cc/paper/by-source-2017-1583
2017,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction,Kristofer Bouchard · Alejandro Bujan · Farbod Roosta-Khorasani · Shashanka Ubaru · Mr. Prabhat · Antoine Snijders · Jian-Hua Mao · Edward Chang · Michael W Mahoney · Sharmodeep Bhattacharya,http://papers.nips.cc/paper/by-source-2017-717
2017,Deep Learning with Topological Signatures,Christoph Hofer · Roland Kwitt · Marc Niethammer · Andreas Uhl,http://papers.nips.cc/paper/by-source-2017-1027
2017,Practical Hash Functions for Similarity Estimation and Dimensionality Reduction,Søren Dahlgaard · Mathias Knudsen · Mikkel Thorup,http://papers.nips.cc/paper/by-source-2017-3315
2017,Maxing and Ranking with Few Assumptions,Moein Falahatgar · Yi Hao · Alon Orlitsky · Venkatadheeraj Pichapati · Vaishakh Ravindrakumar,http://papers.nips.cc/paper/by-source-2017-3549
2017,Kernel functions based on triplet comparisons,Matthäus Kleindessner · Ulrike von Luxburg,http://papers.nips.cc/paper/by-source-2017-3425
2017,Learning A Structured Optimal Bipartite Graph for Co-Clustering,Feiping Nie · Xiaoqian Wang · Cheng Deng · Heng Huang,http://papers.nips.cc/paper/by-source-2017-2184
2017,Multi-way Interacting Regression via Factorization Machines,Mikhail Yurochkin · XuanLong Nguyen · nikolaos Vasiloglou,http://papers.nips.cc/paper/by-source-2017-1494
2017,Maximum Margin Interval Trees,Alexandre Drouin · Toby Hocking · Francois Laviolette,http://papers.nips.cc/paper/by-source-2017-2558
2017,Kernel Feature Selection via Conditional Covariance Minimization,Jianbo Chen · Mitchell Stern · Martin J Wainwright · Michael Jordan,http://papers.nips.cc/paper/by-source-2017-3482
2017,Improved Graph Laplacian via Geometric Self-Consistency,Dominique Perrault-Joncas · Marina Meila · James McQueen,http://papers.nips.cc/paper/by-source-2017-2330
2017,Mixture-Rank Matrix Approximation for Collaborative Filtering,Dongsheng Li · Chao Chen · Wei Liu · Tun Lu · Ning Gu · Stephen Chu,http://papers.nips.cc/paper/by-source-2017-341
2017,Predictive State Recurrent Neural Networks,Carlton Downey · Ahmed Hefny · Byron Boots · Geoffrey Gordon · Boyue Li,http://papers.nips.cc/paper/by-source-2017-3085
2017,Hierarchical Methods of Moments,Matteo Ruffini · Guillaume Rabusseau · Borja Balle,http://papers.nips.cc/paper/by-source-2017-1188
2017,Multitask Spectral Learning of Weighted Automata,Guillaume Rabusseau · Borja Balle · Joelle Pineau,http://papers.nips.cc/paper/by-source-2017-1492
2017,Generative Local Metric Learning for Kernel Regression,Yung-Kyun Noh · Masashi Sugiyama · Kee-Eung Kim · Frank Park · Daniel Lee,http://papers.nips.cc/paper/by-source-2017-1442
2017,Principles of Riemannian Geometry  in Neural Networks,Michael Hauser · Asok Ray,http://papers.nips.cc/paper/by-source-2017-1594
2017,Subset Selection and Summarization in Sequential Data,Ehsan Elhamifar · M. Clara De Paolis Kaluza,http://papers.nips.cc/paper/by-source-2017-675
2017,On Quadratic Convergence of DC Proximal Newton Algorithm in Nonconvex Sparse Learning,Xingguo Li · Lin Yang · Jason Ge · Jarvis Haupt · Tong Zhang · Tuo Zhao,http://papers.nips.cc/paper/by-source-2017-1552
2017,"Fast, Sample-Efficient Algorithms for Structured Phase Retrieval",Gauri Jagatap · Chinmay Hegde,http://papers.nips.cc/paper/by-source-2017-2542
2017,k-Support and Ordered Weighted Sparsity for Overlapping Groups: Hardness and Algorithms,Cong Han Lim · Stephen Wright,http://papers.nips.cc/paper/by-source-2017-224
2017,Parametric Simplex Method for Sparse Learning,Haotian Pang · Han Liu · Robert J Vanderbei · Tuo Zhao,http://papers.nips.cc/paper/by-source-2017-164
2017,Learned D-AMP: Principled Neural Network based Compressive Image Recovery,Chris Metzler · Ali Mousavi · Richard Baraniuk,http://papers.nips.cc/paper/by-source-2017-1119
2017,FALKON: An Optimal Large Scale Kernel Method,Alessandro Rudi · Luigi Carratino · Lorenzo Rosasco,http://papers.nips.cc/paper/by-source-2017-2109
2017,Recursive Sampling for the Nystrom Method,Cameron Musco · Christopher Musco,http://papers.nips.cc/paper/by-source-2017-2097
2017,Efficient Approximation Algorithms for Strings Kernel Based Sequence Classification,Muhammad Farhan · Juvaria Tariq · Arif Zaman · Mudassir Shabbir · Imdad Ullah Khan,http://papers.nips.cc/paper/by-source-2017-3476
2017,Robust Hypothesis Test for Nonlinear Effect with Gaussian Processes,Jeremiah Liu · Brent Coull,http://papers.nips.cc/paper/by-source-2017-523
2017,Invariance and Stability of Deep Convolutional Representations,Alberto Bietti · Julien Mairal,http://papers.nips.cc/paper/by-source-2017-3147
2017,Testing and Learning on Distributions with Symmetric Noise Invariance,Ho Chung Law · Christopher Yau · Dino Sejdinovic,http://papers.nips.cc/paper/by-source-2017-876
2017,An Empirical Study on The Properties of Random Bases for Kernel Methods,Maximilian Alber · Pieter-Jan Kindermans · Kristof Schütt · Klaus-Robert Müller · Fei Sha,http://papers.nips.cc/paper/by-source-2017-1562
2017,Max-Margin Invariant Features from Transformed Unlabelled Data,Dipan Pal · Ashwin Kannan · Gautam Arakalgud · Marios Savvides,http://papers.nips.cc/paper/by-source-2017-920
2017,SafetyNets: Verifiable Execution of Deep Neural Networks on an Untrusted Cloud,Zahra Ghodsi · Tianyu Gu · Siddharth Garg,http://papers.nips.cc/paper/by-source-2017-2442
2017,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process,Hongyuan Mei · Jason Eisner,http://papers.nips.cc/paper/by-source-2017-3392
2017,The Importance of Communities for Learning to Influence,Eric Balkanski · Nicole Immorlica · Yaron Singer,http://papers.nips.cc/paper/by-source-2017-2999
2017,Inductive Representation Learning on Large Graphs,Will Hamilton · Zhitao Ying · Jure Leskovec,http://papers.nips.cc/paper/by-source-2017-671
2017,A Meta-Learning Perspective on Cold-Start Recommendations for Items,Manasi Vartak · Arvind Thiagarajan · Conrado Miranda · Jeshua Bratman · Hugo Larochelle,http://papers.nips.cc/paper/by-source-2017-3464
2017,DropoutNet: Addressing Cold Start in Recommender Systems,Maksims Volkovs · Guangwei Yu · Tomi Poutanen,http://papers.nips.cc/paper/by-source-2017-2563
2017,Federated Multi-Task Learning,Virginia Smith · Chao-Kai Chiang · Maziar Sanjabi · Ameet S Talwalkar,http://papers.nips.cc/paper/by-source-2017-2307
2017,Flexpoint: An Adaptive Numerical Format for Efficient Training of Deep Neural Networks,Urs Köster · Tristan Webb · Xin Wang · Marcel Nassar · Arjun K Bansal · William Constable · Oguz Elibol · Stewart Hall · Luke Hornof · Amir Khosrowshahi · Carey Kloss · Ruby J Pai · Naveen Rao,http://papers.nips.cc/paper/by-source-2017-1099
2017,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes,Ahmed M. Alaa · Mihaela van der Schaar,http://papers.nips.cc/paper/by-source-2017-1951
2017,Tomography of the London Underground: a Scalable Model for Origin-Destination Data,Nicolò Colombo · Ricardo Silva · Soong Moon Kang,http://papers.nips.cc/paper/by-source-2017-1741
2017,Matching on Balanced Nonlinear Representations for Treatment Effects Estimation,Sheng Li · Yun Fu,http://papers.nips.cc/paper/by-source-2017-596
2017,SchNet: A continuous-filter convolutional neural network for modeling quantum interactions,Kristof Schütt · Pieter-Jan Kindermans · Huziel Enoc Sauceda Felix · Stefan Chmiela · Alexandre Tkatchenko · Klaus-Robert Müller,http://papers.nips.cc/paper/by-source-2017-647
2017,Hiding Images in Plain Sight: Deep Steganography,Shumeet Baluja,http://papers.nips.cc/paper/by-source-2017-1251
2017,Universal Style Transfer via Feature Transforms,Yijun Li · Chen Fang · Jimei Yang · Zhaowen Wang · Xin Lu · Ming-Hsuan Yang,http://papers.nips.cc/paper/by-source-2017-295
2017,Attend and Predict: Understanding Gene Regulation by Selective Attention on Chromatin,Ritambhara Singh · Jack Lanchantin · Arshdeep Sekhon · Yanjun Qi,http://papers.nips.cc/paper/by-source-2017-3418
2017,Unbounded cache model for online language modeling with open vocabulary,Edouard Grave · Moustapha Cisse · Armand Joulin,http://papers.nips.cc/paper/by-source-2017-3079
2017,Deconvolutional Paragraph Representation Learning,Yizhe Zhang · Dinghan Shen · Guoyin Wang · Zhe Gan · Ricardo Henao · Lawrence Carin,http://papers.nips.cc/paper/by-source-2017-2204
2017,Analyzing Hidden Representations in End-to-End Automatic Speech Recognition Systems,Yonatan Belinkov · Jim Glass,http://papers.nips.cc/paper/by-source-2017-1433
2017,Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model,Jiasen Lu · Anitha Kannan · Jianwei Yang · Devi Parikh · Dhruv Batra,http://papers.nips.cc/paper/by-source-2017-249
2017,Teaching Machines to Describe Images with Natural Language Feedback,huan ling · Sanja Fidler,http://papers.nips.cc/paper/by-source-2017-2623
2017,High-Order Attention Models for Visual Question Answering,Idan Schwartz · Alexander Schwing · Tamir Hazan,http://papers.nips.cc/paper/by-source-2017-2048
2017,Visual Reference Resolution using Attention Memory for Visual Dialog,Paul Hongsuck Seo · Andreas Lehrmann · Bohyung Han · Leonid Sigal,http://papers.nips.cc/paper/by-source-2017-2079
2017,Semi-Supervised Learning for Optical Flow with Generative Adversarial Networks,Wei-Sheng Lai · Jia-Bin Huang · Ming-Hsuan Yang,http://papers.nips.cc/paper/by-source-2017-286
2017,Associative Embedding: End-to-End Learning for Joint Detection and Grouping,Alejandro Newell · Zhiao Huang · Jia Deng,http://papers.nips.cc/paper/by-source-2017-1334
2017,Learning Deep Structured Multi-Scale Features using Attention-Gated CRFs for Contour Prediction,Dan Xu · Wanli Ouyang · Xavier Alameda-Pineda · Elisa Ricci · Xiaogang Wang · Nicu Sebe,http://papers.nips.cc/paper/by-source-2017-2131
2017,Incorporating Side Information by Adaptive Convolution,Di Kang · Debarun Dhar · Antoni Chan,http://papers.nips.cc/paper/by-source-2017-2104
2017,Learning a Multi-View Stereo Machine,Abhishek Kar · Christian Häne · Jitendra Malik,http://papers.nips.cc/paper/by-source-2017-291
2017,Pose Guided Person Image Generation,Liqian Ma · Xu Jia · Qianru Sun · Bernt Schiele · Tinne Tuytelaars · Luc Van Gool,http://papers.nips.cc/paper/by-source-2017-301
2017,Working hard to know your neighbor's margins: Local descriptor learning loss,Anastasiia Mishchuk · Dmytro Mishkin · Filip Radenovic · Jiri Matas,http://papers.nips.cc/paper/by-source-2017-2512
2017,Toward Multimodal Image-to-Image Translation,Jun-Yan Zhu · Richard Zhang · Deepak Pathak · Trevor Darrell · Alexei Efros · Oliver Wang · Eli Shechtman,http://papers.nips.cc/paper/by-source-2017-338
2017,Deep Supervised Discrete Hashing,Qi Li · Zhenan Sun · Ran He · Tieniu Tan,http://papers.nips.cc/paper/by-source-2017-1448
2017,SVD-Softmax: Fast Softmax Approximation on Large Vocabulary Neural Networks,Kyuhong Shim · Minjae Lee · Iksoo Choi · Yoonho Boo · Wonyong Sung,http://papers.nips.cc/paper/by-source-2017-2816
2017,Hash Embeddings for Efficient Word Representations,Dan Tito Svenstrup · Jonas Hansen · Ole Winther,http://papers.nips.cc/paper/by-source-2017-2544
2017,A Regularized Framework for Sparse and Structured Neural Attention,Vlad Niculae · Mathieu Blondel,http://papers.nips.cc/paper/by-source-2017-1888
2017,Attentional Pooling for Action Recognition,Rohit Girdhar · Deva Ramanan,http://papers.nips.cc/paper/by-source-2017-47
2017,"Plan, Attend, Generate: Planning for Sequence-to-Sequence Models",Caglar Gulcehre · Francis Dutil · Adam Trischler · Yoshua Bengio,http://papers.nips.cc/paper/by-source-2017-2824
2017,Dilated Recurrent Neural Networks,Shiyu Chang · Yang Zhang · Wei Han · Mo Yu · Xiaoxiao Guo · Wei Tan · Xiaodong Cui · Michael Witbrock · Mark Hasegawa-Johnson · Thomas Huang,http://papers.nips.cc/paper/by-source-2017-72
2017,Learning Hierarchical Information Flow with Recurrent Neural Modules,Danijar Hafner · Alexander Irpan · James Davidson · Nicolas Heess,http://papers.nips.cc/paper/by-source-2017-3374
2017,Wasserstein Learning of Deep Generative Point Process Models,Shuai Xiao · Mehrdad Farajtabar · Xiaojing Ye · Junchi Yan · Xiaokang Yang · Le Song · Hongyuan Zha,http://papers.nips.cc/paper/by-source-2017-1846
2017,Stabilizing Training of Generative Adversarial Networks through Regularization,Kevin Roth · Aurelien Lucchi · Sebastian Nowozin · Thomas Hofmann,http://papers.nips.cc/paper/by-source-2017-1236
2017,Neural Variational Inference and Learning in Undirected Graphical Models,Volodymyr Kuleshov · Stefano Ermon,http://papers.nips.cc/paper/by-source-2017-3376
2017,Adversarial Symmetric Variational Autoencoder,Yuchen Pu · Weiyao Wang · Ricardo Henao · Liqun Chen · Zhe Gan · Chunyuan Li · Lawrence Carin,http://papers.nips.cc/paper/by-source-2017-2260
